,year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,owngun,tvhours,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
8592,1998,retired,29.0,no,iap,7.0,w. sou. central,0.0,0.0,0.0,$5000 to 5999,w. sou. central,never,iap,1.0,0,1.0,0,0,0,0.0,0.0,0.0,0
8593,1998,working fulltime,39.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a month,iap,1.0,0,1.0,0,1,0,1.0,0.0,1.0,1
8594,1998,working fulltime,51.0,no,iap,12.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,never,iap,1.0,0,1.0,0,0,0,0.0,0.0,0.0,1
8595,1998,keeping house,43.87754099367439,no,iap,12.0,w. sou. central,1.0,2.0,0.0,$25000 or more,w. sou. central,2-3x a month,iap,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,0.0,1
8596,1998,working fulltime,46.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,nrly every week,iap,2.0,0,1.0,0,1,0,0.0,1.0,0.0,1
8597,1998,keeping house,47.0,no,iap,11.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a month,iap,4.0,0,1.0,0,1,0,1.0,0.0,0.0,1
8598,1998,working fulltime,40.0,no,iap,17.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,once a year,yes,2.9040189927081568,0,1.0,1,0,0,0.0,0.0,0.0,1
8599,1998,keeping house,36.0,no,iap,12.0,w. sou. central,0.0,1.0,1.0,$25000 or more,w. sou. central,more thn once wk,yes,2.9040189927081568,0,1.0,0,1,0,0.0,1.0,0.0,1
8600,1998,working fulltime,48.0,no,iap,12.0,w. sou. central,1.0,2.0,0.0,$25000 or more,w. sou. central,every week,iap,3.0,1,1.0,0,1,0,0.0,0.0,0.0,2
8601,1998,temp not working,65.0,no,iap,13.0,w. sou. central,1.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,2.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8602,1998,working fulltime,51.0,yes,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,yes,4.0,0,1.0,0,0,0,1.0,0.0,0.0,1
8603,1998,working fulltime,57.0,no,iap,18.0,e. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,iap,1.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8604,1998,working fulltime,22.0,no,iap,8.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
8605,1998,working fulltime,39.0,yes,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,4.0,1,1.0,0,1,0,0.0,0.0,0.0,2
8606,1998,working fulltime,64.0,no,iap,19.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,2.0,0,0.0,0,0,0,0.0,0.0,1.0,1
8607,1998,retired,51.0,no,iap,16.0,south atlantic,0.0,0.0,0.0,$20000 - 24999,w. sou. central,2-3x a month,yes,8.0,0,0.0,0,0,0,1.0,0.0,0.0,0
8608,1998,working fulltime,51.0,no,iap,15.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,yes,3.0,0,0.0,0,0,0,1.0,0.0,1.0,1
8609,1998,working fulltime,39.0,no,iap,7.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,never,yes,2.0,1,1.0,0,0,0,0.0,0.0,1.0,2
8610,1998,keeping house,66.0,no,iap,16.0,w. sou. central,1.0,0.0,0.0,$25000 or more,w. sou. central,once a year,yes,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
8611,1998,working fulltime,86.0,no,iap,20.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,1.0,0,1.0,0,0,0,0.0,0.0,1.0,1
8612,1998,working fulltime,49.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,yes,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,1
8613,1998,keeping house,28.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,lt once a year,iap,2.0,1,1.0,0,1,0,0.0,0.0,1.0,2
8614,1998,working parttime,17.0,no,iap,12.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,once a month,iap,2.0,0,1.0,0,0,0,1.0,0.0,0.0,1
8615,1998,working parttime,32.0,no,iap,10.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,3.0,1,1.0,0,1,0,0.0,0.0,1.0,2
8616,1998,keeping house,42.0,yes,iap,8.0,w. sou. central,0.0,0.0,2.0,$20000 - 24999,w. sou. central,every week,yes,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
8617,1998,working parttime,39.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,yes,2.9040189927081568,0,1.0,1,0,0,0.0,1.0,0.0,1
8618,1998,working fulltime,58.0,yes,iap,16.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,nrly every week,iap,1.0,0,1.0,1,1,1,0.0,1.0,1.0,1
8619,1998,working fulltime,29.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,2.0,0,1.0,0,1,0,1.0,0.0,0.0,1
8620,1998,working fulltime,30.0,no,iap,15.0,w. sou. central,1.0,2.0,0.0,$25000 or more,w. sou. central,every week,iap,3.0,1,1.0,0,0,0,0.0,0.0,0.0,2
8621,1998,working fulltime,31.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,yes,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,1.0,1
8622,1998,retired,60.0,no,iap,10.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,yes,2.9040189927081568,1,1.0,0,1,0,0.0,1.0,0.0,2
8623,1998,working fulltime,51.0,no,iap,12.0,w. sou. central,2.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,0.0,1,1.0,0,0,0,0.0,1.0,0.0,2
8624,1998,retired,43.87754099367439,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$8000 to 9999,w. sou. central,2-3x a month,iap,4.0,0,0.0,0,1,0,1.0,0.0,0.0,0
8625,1998,working fulltime,22.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,1.0,1,1.0,0,0,0,0.0,1.0,1.0,2
8626,1998,working fulltime,46.0,no,iap,14.0,middle atlantic,0.0,0.0,0.0,$25000 or more,new england,lt once a year,iap,0.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8627,1998,retired,47.0,no,iap,12.0,new england,0.0,0.0,0.0,$10000 - 14999,new england,never,iap,18.0,0,0.0,1,0,0,0.0,0.0,0.0,1
8628,1998,retired,30.0,yes,iap,10.0,new england,0.0,0.0,1.0,$25000 or more,new england,never,yes,2.9040189927081568,0,0.0,0,0,0,0.0,0.0,0.0,0
8629,1998,"unempl, laid off",30.0,no,iap,15.0,new england,0.0,0.0,0.0,$10000 - 14999,new england,every week,iap,1.0,0,1.0,0,0,0,0.0,0.0,1.0,1
8630,1998,working fulltime,64.0,no,iap,18.0,new england,0.0,2.0,0.0,$25000 or more,new england,never,iap,1.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8631,1998,working fulltime,23.0,no,iap,12.0,new england,0.0,0.0,0.0,$25000 or more,new england,lt once a year,yes,4.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8632,1998,working parttime,47.0,no,iap,12.0,new england,0.0,0.0,0.0,$25000 or more,new england,sevrl times a yr,iap,3.0,0,1.0,0,1,0,1.0,0.0,0.0,1
8633,1998,working parttime,64.0,no,iap,16.0,middle atlantic,0.0,0.0,2.0,$10000 - 14999,new england,lt once a year,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
8634,1998,working fulltime,36.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,every week,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
8635,1998,working fulltime,40.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,south atlantic,lt once a year,yes,5.0,0,0.0,1,0,0,0.0,0.0,0.0,1
8636,1998,working fulltime,40.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,every week,yes,4.0,0,0.0,0,1,0,0.0,0.0,0.0,1
8637,1998,keeping house,46.0,no,iap,15.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,every week,yes,5.0,0,1.0,0,1,0,0.0,0.0,0.0,1
8638,1998,working fulltime,36.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$20000 - 24999,south atlantic,sevrl times a yr,iap,4.0,0,1.0,0,1,0,1.0,0.0,1.0,1
8639,1998,working fulltime,45.0,no,iap,12.0,south atlantic,1.0,1.0,0.0,$25000 or more,south atlantic,sevrl times a yr,yes,2.0,0,0.0,0,0,0,1.0,0.0,1.0,1
8640,1998,working fulltime,23.0,no,iap,12.0,e. nor. central,0.0,3.0,1.0,$25000 or more,south atlantic,once a year,iap,2.0,0,0.0,0,1,0,0.0,0.0,1.0,1
8641,1998,working fulltime,38.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,never,iap,2.0,0,0.0,0,0,0,0.0,0.0,0.0,1
8642,1998,working fulltime,51.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,yes,2.9040189927081568,0,1.0,0,0,0,0.0,1.0,1.0,1
8643,1998,keeping house,36.0,no,iap,10.0,south atlantic,0.0,0.0,0.0,$20000 - 24999,south atlantic,lt once a year,yes,2.9040189927081568,0,1.0,1,1,1,0.0,0.0,0.0,1
8644,1998,working fulltime,41.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,south atlantic,never,iap,2.0,0,1.0,0,0,0,0.0,0.0,0.0,0
8645,1998,working parttime,50.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,lt once a year,yes,3.0,0,0.0,0,0,0,0.0,0.0,0.0,1
8646,1998,working fulltime,40.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,lt once a year,yes,2.0,0,1.0,1,0,0,0.0,0.0,1.0,1
8647,1998,keeping house,40.0,no,iap,13.0,south atlantic,2.0,1.0,0.0,$25000 or more,south atlantic,nrly every week,iap,4.0,1,0.0,0,1,0,0.0,1.0,1.0,2
8648,1998,retired,51.0,no,iap,14.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,once a month,iap,3.0,1,1.0,0,0,0,1.0,0.0,0.0,2
8649,1998,working fulltime,49.0,yes,iap,13.0,e. nor. central,0.0,2.0,1.0,$25000 or more,south atlantic,sevrl times a yr,yes,2.0,1,1.0,0,0,0,1.0,0.0,0.0,2
8650,1998,working fulltime,36.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,never,yes,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,1.0,1
8651,1998,working fulltime,64.0,no,iap,18.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,1.0,1,1.0,0,1,0,1.0,0.0,0.0,2
8652,1998,retired,30.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,4.0,1,1.0,0,1,0,0.0,0.0,0.0,2
8653,1998,working fulltime,28.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,yes,1.0,0,1.0,0,0,0,1.0,0.0,1.0,1
8654,1998,retired,32.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,once a month,yes,1.0,1,1.0,0,1,0,1.0,0.0,0.0,2
8655,1998,working fulltime,56.0,no,iap,14.0,e. nor. central,0.0,0.0,1.0,$25000 or more,e. nor. central,2-3x a month,yes,2.0,1,1.0,0,1,0,1.0,0.0,1.0,2
8656,1998,retired,40.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,every week,yes,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
8657,1998,working fulltime,40.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,never,iap,3.0,0,1.0,0,0,0,0.0,0.0,0.0,1
8658,1998,working fulltime,30.0,no,iap,14.0,e. nor. central,1.0,1.0,0.0,$25000 or more,e. nor. central,nrly every week,iap,1.0,1,1.0,0,0,0,0.0,1.0,1.0,2
8659,1998,working fulltime,66.0,no,iap,12.0,e. nor. central,1.0,2.0,1.0,$25000 or more,e. nor. central,once a month,yes,1.0,1,1.0,0,1,0,1.0,0.0,1.0,2
8660,1998,"unempl, laid off",43.0,no,iap,13.0,e. nor. central,2.0,1.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,yes,3.0,0,1.0,0,0,0,1.0,0.0,0.0,1
8661,1998,working fulltime,28.0,no,iap,12.0,e. nor. central,0.0,2.0,0.0,$25000 or more,e. nor. central,lt once a year,iap,3.0,1,0.0,0,1,0,0.0,0.0,0.0,2
8662,1998,working fulltime,22.0,no,iap,9.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,never,yes,2.0,0,1.0,0,1,0,0.0,0.0,1.0,0
8663,1998,working fulltime,47.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,nrly every week,yes,2.9040189927081568,1,1.0,0,1,0,0.0,1.0,0.0,2
8664,1998,working fulltime,39.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,once a month,yes,1.0,0,1.0,0,1,0,1.0,0.0,0.0,0
8665,1998,retired,24.0,no,iap,6.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,once a month,iap,4.0,0,1.0,0,0,0,1.0,0.0,0.0,1
8666,1998,working fulltime,31.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,lt once a year,yes,2.0,0,1.0,0,0,0,0.0,0.0,0.0,1
8667,1998,working parttime,34.0,no,iap,10.0,w. sou. central,0.0,0.0,0.0,$25000 or more,e. nor. central,never,iap,1.0,0,0.0,0,0,0,0.0,0.0,0.0,1
8668,2000,working fulltime,43.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a month,yes,12.0,0,1.0,0,0,0,1.0,0.0,1.0,1
8669,2000,working fulltime,46.0,no,iap,15.0,foreign,0.0,0.0,0.0,$8000 to 9999,w. sou. central,nrly every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,1.0,1.0,1
8670,2000,keeping house,43.87754099367439,yes,iap,13.0,w. sou. central,0.0,0.0,0.0,$15000 - 19999,w. sou. central,never,iap,2.0,0,0.0,0,1,0,0.0,0.0,0.0,1
8671,2000,working fulltime,21.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,2-3x a month,iap,4.0,1,1.0,0,1,0,1.0,0.0,1.0,2
8672,2000,working fulltime,65.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,iap,1.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8673,2000,working fulltime,39.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,0.0,1
8674,2000,working fulltime,34.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,3.0,1,1.0,0,0,0,1.0,0.0,1.0,2
8675,2000,working fulltime,39.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,w. sou. central,2-3x a month,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,1.0,1
8676,2000,working fulltime,51.0,no,iap,18.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,nrly every week,iap,0.0,0,1.0,0,0,0,0.0,1.0,0.0,1
8677,2000,working fulltime,65.0,no,iap,16.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,more thn once wk,iap,3.0,1,1.0,0,0,0,0.0,1.0,0.0,2
8678,2000,working fulltime,64.0,yes,iap,18.0,middle atlantic,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.0,1,1.0,0,1,0,0.0,0.0,0.0,2
8679,2000,working fulltime,74.0,no,iap,20.0,new england,1.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
8680,2000,working fulltime,22.0,no,iap,12.0,south atlantic,0.0,0.0,1.0,$25000 or more,w. sou. central,once a month,iap,1.0,0,0.0,0,0,0,1.0,0.0,1.0,1
8681,2000,working fulltime,65.0,yes,iap,17.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,nrly every week,yes,2.9040189927081568,1,1.0,0,0,0,0.0,1.0,1.0,2
8682,2000,"unempl, laid off",59.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,1.0,0,1.0,0,1,0,0.0,0.0,0.0,1
8683,2000,working fulltime,35.0,no,iap,16.0,w. sou. central,0.0,2.0,2.0,$25000 or more,w. sou. central,once a year,iap,7.0,0,1.0,1,0,0,0.0,0.0,0.0,1
8684,2000,retired,45.0,yes,iap,15.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,lt once a year,yes,2.9040189927081568,1,1.0,0,0,0,0.0,0.0,0.0,2
8685,2000,working fulltime,43.87754099367439,no,iap,12.0,pacific,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,3.0,0,0.0,0,0,0,0.0,0.0,0.0,1
8686,2000,working fulltime,24.0,no,iap,8.0,w. sou. central,1.0,0.0,0.0,$10000 - 14999,w. sou. central,2-3x a month,iap,3.0,0,1.0,0,0,0,1.0,0.0,0.0,1
8687,2000,school,43.87754099367439,yes,iap,12.0,foreign,1.0,1.0,0.0,$20000 - 24999,w. sou. central,never,iap,2.9040189927081568,1,1.0,1,1,1,0.0,0.0,0.0,2
8688,2000,working fulltime,44.0,no,iap,16.0,e. nor. central,0.0,0.0,1.0,$25000 or more,w. sou. central,2-3x a month,iap,1.0,0,0.0,0,0,0,1.0,0.0,0.0,1
8689,2000,working fulltime,66.0,yes,iap,17.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,yes,2.0,1,1.0,0,1,0,0.0,0.0,1.0,2
8690,2000,school,43.87754099367439,no,iap,11.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,yes,2.0,0,1.0,0,0,0,0.0,0.0,0.0,1
8691,2000,keeping house,47.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,1.0,0,1.0,0,0,0,0.0,0.0,0.0,1
8692,2000,retired,43.87754099367439,yes,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
8693,2000,retired,57.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
8694,2000,retired,40.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$1000 to 2999,w. sou. central,lt once a year,iap,4.0,0,1.0,0,0,0,0.0,0.0,0.0,1
8695,2000,retired,34.0,no,iap,13.0,w. nor. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,0
8696,2000,retired,40.0,no,yes,12.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,every week,iap,7.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8697,2000,retired,43.87754099367439,yes,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
8698,2000,retired,47.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,3.0,1,1.0,0,1,0,0.0,0.0,0.0,2
8699,2000,working fulltime,66.0,no,iap,17.0,foreign,1.0,0.0,0.0,$25000 or more,w. sou. central,nrly every week,iap,2.9040189927081568,1,1.0,0,1,0,0.0,1.0,0.0,2
8700,2000,keeping house,51.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,1.0,0,1.0,1,1,1,0.0,1.0,0.0,1
8701,2000,working fulltime,55.0,no,iap,12.0,pacific,0.0,1.0,0.0,$25000 or more,w. sou. central,never,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,1.0,1
8702,2000,working fulltime,31.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,lt once a year,iap,2.9040189927081568,1,0.0,0,0,0,0.0,0.0,1.0,2
8703,2000,working fulltime,29.0,no,iap,8.0,foreign,0.0,0.0,0.0,$20000 - 24999,w. sou. central,more thn once wk,iap,2.9040189927081568,0,1.0,0,1,0,0.0,1.0,0.0,0
8704,2000,working fulltime,74.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.0,0,1.0,0,0,0,0.0,0.0,1.0,1
8705,2000,retired,49.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,1.0,0,0.0,0,1,0,1.0,0.0,0.0,1
8706,2000,working fulltime,33.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,iap,2.0,0,1.0,0,1,0,0.0,0.0,1.0,1
8707,2000,working fulltime,54.0,yes,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,yes,2.9040189927081568,1,0.0,0,1,0,1.0,0.0,0.0,2
8708,2000,"unempl, laid off",36.0,no,iap,12.0,w. nor. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,iap,2.9040189927081568,0,1.0,1,0,0,0.0,0.0,1.0,1
8709,2000,other,69.0,no,iap,19.0,w. sou. central,0.0,0.0,0.0,$8000 to 9999,w. sou. central,never,iap,1.0,0,0.0,0,0,0,0.0,0.0,1.0,0
8710,2000,working fulltime,28.0,no,iap,14.0,mountain,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,iap,1.0,0,1.0,0,0,0,0.0,0.0,0.0,1
8711,2000,working fulltime,23.0,no,iap,6.0,foreign,0.0,0.0,0.0,$10000 - 14999,w. sou. central,every week,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,0.0,1
8712,2000,working fulltime,32.0,no,iap,18.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,1.0,1,1.0,0,0,0,0.0,0.0,1.0,2
8713,2000,working parttime,34.0,no,iap,12.0,mountain,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,iap,4.0,1,1.0,0,1,0,0.0,0.0,0.0,2
8714,2000,working fulltime,49.0,yes,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,5.0,1,1.0,0,1,0,1.0,0.0,1.0,2
8715,2000,working fulltime,59.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,nrly every week,iap,3.0,0,1.0,0,0,0,0.0,1.0,1.0,1
8716,2000,working fulltime,31.0,no,iap,11.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,2.0,0,0.0,0,0,0,1.0,0.0,1.0,1
8717,2000,working parttime,66.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,nrly every week,yes,2.9040189927081568,0,1.0,0,1,0,0.0,1.0,0.0,1
8718,2000,working fulltime,51.0,yes,iap,16.0,pacific,0.0,0.0,0.0,$25000 or more,w. sou. central,once a month,yes,2.9040189927081568,1,1.0,0,0,0,1.0,0.0,0.0,2
8719,2000,keeping house,44.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
8720,2000,working parttime,29.0,no,iap,15.0,foreign,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,2.0,0,1.0,0,0,0,1.0,0.0,0.0,1
8721,2000,working fulltime,46.0,no,iap,12.0,w. sou. central,0.0,2.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,2.9040189927081568,0,1.0,1,1,1,1.0,0.0,0.0,1
8722,2000,working fulltime,41.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$20000 - 24999,w. sou. central,lt once a year,yes,2.0,1,0.0,0,1,0,0.0,0.0,1.0,2
8723,2000,working fulltime,66.0,no,iap,18.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,nrly every week,iap,2.0,0,1.0,0,1,0,0.0,1.0,1.0,1
8724,2000,keeping house,33.0,no,iap,16.0,new england,0.0,0.0,0.0,$1000 to 2999,w. sou. central,sevrl times a yr,iap,0.0,0,1.0,0,1,0,1.0,0.0,0.0,1
8725,2000,working fulltime,29.0,no,iap,15.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a month,iap,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,0.0,1
8726,2000,keeping house,64.0,no,iap,17.0,w. sou. central,2.0,0.0,0.0,$20000 - 24999,w. sou. central,every week,iap,2.0,1,0.0,0,1,0,0.0,0.0,0.0,2
8727,2000,working fulltime,64.0,no,iap,20.0,w. sou. central,1.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,1.0,1
8728,2000,working fulltime,64.0,no,iap,16.0,middle atlantic,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,4.0,1,0.0,1,1,1,0.0,1.0,1.0,2
8729,2000,retired,28.0,no,iap,10.0,w. sou. central,0.0,0.0,0.0,$8000 to 9999,w. sou. central,never,iap,4.0,0,1.0,0,1,0,0.0,0.0,0.0,1
8730,2000,working parttime,32.0,no,iap,8.0,w. sou. central,1.0,1.0,0.0,$10000 - 14999,w. sou. central,never,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,1.0,1
8731,2000,keeping house,32.0,no,iap,12.0,w. sou. central,1.0,0.0,2.0,$25000 or more,w. sou. central,more thn once wk,iap,3.0,0,1.0,1,0,0,0.0,1.0,0.0,1
8732,2000,working fulltime,64.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
8733,2000,keeping house,43.87754099367439,yes,iap,7.0,pacific,1.0,2.0,0.0,$25000 or more,w. sou. central,once a year,iap,2.0,1,0.0,0,1,0,0.0,0.0,0.0,2
8734,2000,keeping house,24.0,no,iap,12.0,e. nor. central,1.0,1.0,0.0,$15000 - 19999,e. nor. central,sevrl times a yr,iap,2.9040189927081568,0,0.0,1,1,1,1.0,0.0,0.0,1
8735,2000,keeping house,35.0,no,iap,10.0,e. nor. central,0.0,0.0,0.0,lt $1000,e. nor. central,never,iap,2.0,1,1.0,0,1,0,0.0,0.0,0.0,2
